rep,seed,drug,cell_line,n_cells,r2_confounds,r2_confounds_adj,rho_total_counts,rho_genes_detected,rho_mito_fraction,rho_cell_cycle_G1S,rho_cell_cycle_G2M
X_scGPT,44,paclitaxel,NCIH446_LUNG,196,0.13477564340971848,0.11200658139418473,0.39447632420091117,0.4000575352983003,-0.04024575859238659,0.04910664836074885,0.19601413357952738
X_scGPT,44,paclitaxel,NCIH460_LUNG,837,0.2702549181333356,0.26586415350116555,0.1955814526488555,0.21327151923668156,0.41413029369292464,0.10218272277430712,-0.06037303649439569
X_scGPT,44,paclitaxel,NCIH522_LUNG,208,0.24756542301927165,0.2289408047771745,0.284406382654579,0.30393980985967034,0.18171283331466395,0.277425818165633,0.07681606104977703
X_scGPT,44,paclitaxel,NCIH650_LUNG,271,0.2917324971047728,0.27836895931429684,0.1326812659300575,0.1636239127524766,0.374873984033958,0.11861229037768188,-0.2671144365083386
X_scGPT,44,paclitaxel,NCIH747_LARGE_INTESTINE,80,0.45277923620805693,0.4158048602761689,0.5848101265822785,0.5682405546309169,0.41068917018284107,-0.13815130187357405,0.043413287701681375
X_scGPT,44,paclitaxel,OAW28_OVARY,161,0.4536659965178197,0.43604231898613643,0.6267397055440534,0.594193532157954,0.15470439383482862,-0.0758153263966254,-0.1213744595758052
X_scGPT,44,paclitaxel,ONCODG1_OVARY,270,0.5377255160487353,0.5289703174890523,0.6877756286856548,0.6462022072270254,0.17190206846306377,0.08499023380216529,-0.16132631783363227
X_scGPT,44,paclitaxel,OSRC2_KIDNEY,126,0.4209601047730033,0.39683344247187846,0.14222122234720663,0.18968485844812286,-0.007250093738282715,-0.34502090745084346,-0.5157668500997845
X_scGPT,44,paclitaxel,OUMS23_LARGE_INTESTINE,107,0.6101312663885726,0.5908308340315713,0.7611140500401653,0.7543171749008077,0.18606359842473405,-0.26885944503273723,-0.37075352246481486
X_scGPT,44,paclitaxel,OVCAR4_OVARY,283,0.3863313247222123,0.3752542728218913,0.4701735957284831,0.5183971951663173,0.36497944134243854,-0.07204653902428802,0.05596889772630973
X_scGPT,44,paclitaxel,OVK18_OVARY,178,0.22442956777061285,0.20188391567092145,0.3156264711909991,0.3186345177546615,0.1835893987737372,0.07718070822856574,-0.0750973213878948
X_scGPT,44,paclitaxel,OVSAHO_OVARY,227,0.46779138501261364,0.4557504661214963,0.6377005923643072,0.5865084016326688,-0.12816674839803108,0.07403189737960866,-0.051569400914338856
X_scGPT,44,paclitaxel,OVTOKO_OVARY,209,0.5944903716145595,0.5845024497331448,0.6940123652745894,0.6831285213619975,0.013790157211209842,-0.026373038469617586,-0.24164953738652123
X_scGPT,44,paclitaxel,PANC0203_PANCREAS,506,0.23624080189935692,0.22860320991835048,0.20047237713161795,0.1889167080048342,0.2430265717593113,-0.005870342785478055,-0.3344414701010077
X_scGPT,44,paclitaxel,PATU8988S_PANCREAS,244,0.7611834527844956,0.7561662984312287,0.8377319384516942,0.8511660786747912,0.13675493269560404,-0.12791429617075784,-0.02888170890514285
X_scGPT,44,paclitaxel,PC3_PROSTATE,169,0.23355438818684893,0.21004378659748846,0.4416580996200762,0.35954497482124,0.21819153696981752,0.10229409318868639,0.04950303660221742
X_scGPT,44,paclitaxel,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.29914846535064865,0.2812695996708182,0.2607881918991105,0.2735041739547604,0.4533148043133112,0.08244979877331544,-0.20727822933630663
X_scGPT,44,paclitaxel,PK45H_PANCREAS,271,0.3711022622423088,0.3592362671902769,0.5447661988951353,0.5795066191720764,0.09629488941948243,0.19522494520789466,-0.05686559550843905
X_scGPT,44,paclitaxel,PK59_PANCREAS,174,0.2668464893128982,0.24502644435197263,0.41263020017654256,0.42606118073347005,-0.0731011703066716,-0.07042028129670641,-0.182213100191047
X_scGPT,44,paclitaxel,RCC10RGB_KIDNEY,233,0.35607913694397075,0.3418958580220318,0.34568006058297135,0.27381425029472534,0.3374183657593455,-0.0015487332761273563,-0.0011782691870813944
X_scGPT,44,paclitaxel,RCM1_LARGE_INTESTINE,128,0.3258953026393172,0.2982680609442073,0.34765267350302137,0.33073249729036125,0.3662390130012818,-0.028122791506911906,-0.2096497301909566
X_scGPT,44,paclitaxel,RD_SOFT_TISSUE,261,0.4158148771939547,0.40436026694285576,0.30580517140138097,0.39446182048542594,0.43650960779152415,-0.1725453894751395,0.03381600205868495
X_scGPT,44,paclitaxel,RERFLCAD1_LUNG,243,0.2634475552783806,0.24790847416611006,0.34479615227979116,0.3382963269339172,0.2711901261329974,-0.037488733245800425,-0.19100366682697145
X_scGPT,44,paclitaxel,RERFLCAI_LUNG,763,0.47006589014961864,0.4665656648533809,0.49473075337361966,0.527760489908274,0.2485212008088787,-0.09358946952363634,-0.01814517925056833
X_scGPT,44,paclitaxel,RT4_URINARY_TRACT,106,0.462617043943519,0.435747896140695,0.5786900236560762,0.4523375880750632,0.016923193188402148,-0.24610927777917727,-0.3760243243187091
X_scGPT,44,paclitaxel,RVH421_SKIN,239,0.5589844902192602,0.5495206380780426,0.6195492422910587,0.6514564939511276,0.10397665342287542,-0.2656319188155632,-0.2605901917459993
X_scGPT,44,paclitaxel,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.3249299133960514,0.32114588824692614,0.25590538599420043,0.27629867282511883,0.07561337570257241,-0.2139962621075466,-0.378720546011891
X_scGPT,44,paclitaxel,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.4120532965854302,0.40578520806288676,0.31220818122418054,0.2491440153632918,0.311422860949843,-0.2771940296739645,-0.37447474733926067
X_scGPT,44,paclitaxel,SH10TC_STOMACH,351,0.4303996480630823,0.4221445704987792,0.43604959680242855,0.4710964615403527,0.08569097569097568,0.04860635264635675,-0.06367754411838047
X_scGPT,44,paclitaxel,SKES1_BONE,91,0.34378258634775916,0.30518156201527447,0.5232361841057493,0.5477906338016791,0.14046822742474918,0.019390107461960755,0.11244714482873501
X_scGPT,44,paclitaxel,SKMEL2_SKIN,276,0.11555788427872193,0.0991793265801797,0.262096010100361,0.29701156550141594,0.21489818923816725,-0.010106635651089189,-0.01818700959286735
X_scGPT,44,paclitaxel,SKMEL30_SKIN,353,0.2836474065384571,0.2733253230591841,0.4560276324002497,0.3409582293615365,-0.21514222141712902,-0.03252816906407933,-0.06399683430736408
X_scGPT,44,paclitaxel,SKMEL5_SKIN,297,0.4551328649809988,0.44577088671606757,0.6288433753510312,0.6018838881263648,0.1424273571924579,-0.019901802171580496,-0.02847863976055585
X_scGPT,44,paclitaxel,SKNAS_AUTONOMIC_GANGLIA,226,0.2617822186283312,0.24500454177897513,0.4286578264587426,0.41420207847570206,0.09378659701376164,0.05234432137352305,-0.06249243041362016
X_scGPT,44,paclitaxel,SNU1079_BILIARY_TRACT,73,0.5648075214105887,0.5323304707695877,0.46745032703936823,0.49953720844131816,0.5579415031469828,-0.04532341916217382,0.015503636798844493
X_scGPT,44,paclitaxel,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.26949152809039867,0.2494226140269481,0.297926789734394,0.2760307130222641,0.4392593916999423,0.03084402757619744,-0.17912023312473443
X_scGPT,44,paclitaxel,SNU308_BILIARY_TRACT,94,0.3222521867298177,0.2837437882485573,0.5070856015840677,0.5486274920654661,0.12454575009933894,-0.002196317555858722,0.14743450807384068
X_scGPT,44,paclitaxel,SNU423_LIVER,212,0.45410300015045346,0.44085307296963927,0.5026354136623371,0.5522195616148982,0.1803605321457494,0.13271124380280636,0.02388129065917897
X_scGPT,44,paclitaxel,SNU449_LIVER,282,0.44180497029184207,0.43169274149278114,0.40479379769717866,0.41843751137138074,0.30570548170059725,0.11900497288900336,-0.26274255366146915
X_scGPT,44,paclitaxel,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.49623612508546966,0.4852847365003712,0.6655717200673766,0.6926201015496297,0.0969027740371667,0.04652567272523264,0.028240726792721087
X_scGPT,44,paclitaxel,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.1418597192339588,0.1303564983121619,0.30255358080266603,0.2509650071326901,0.11943601307578532,-0.12692088853594974,0.0795260217846144
X_scGPT,44,paclitaxel,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.5960068222207349,0.5697734989883151,0.5276436757482892,0.5606095591168047,0.12608622643885647,-0.062152021627621325,-0.15339406406112252
X_scGPT,44,paclitaxel,SNUC4_LARGE_INTESTINE,467,0.4974977125309402,0.4920475792612108,0.6701626529679406,0.6264695207172657,0.2661217556954201,-0.005847602845157584,-0.15915057279319195
X_scGPT,44,paclitaxel,SQ1_LUNG,238,0.2288690178412821,0.21224981563958556,0.3777258579110253,0.3942626837899172,0.3573166568677151,-0.17020449900097148,-0.03172909080073407
X_scGPT,44,paclitaxel,SU8686_PANCREAS,82,0.17232846559395842,0.11787639096198199,0.2863595302619693,0.3077785396327859,0.4357919482809286,-0.1455275660161612,0.1197424916077177
X_scGPT,44,paclitaxel,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.5501926268847335,0.5317578984783701,0.6481241988646768,0.6918748792990809,-0.013069950558505768,0.11055730725613203,0.1404249170610601
X_scGPT,44,paclitaxel,SW1271_LUNG,115,0.5401306744389869,0.5190357512481147,0.46396275546437316,0.5259075432359374,0.4483863331492149,0.21585867454173355,0.07349906691080212
X_scGPT,44,paclitaxel,SW1990_PANCREAS,307,0.38837534289472275,0.37821546486971813,0.5125154592485499,0.4834483119018387,0.24136583860668936,-0.006551175041365352,-0.18033022298815068
X_scGPT,44,paclitaxel,SW579_THYROID,217,0.30372955100133403,0.28723025126202917,0.47744237282562235,0.5039110140825271,0.28869135698079174,-0.07678937692114647,0.09530598625620247
X_scGPT,44,paclitaxel,T47D_BREAST,221,0.3617328324853011,0.3468894099849592,0.5748692493549893,0.4842718314919905,0.1311194370017899,-0.20617187048395094,-0.030924373671828057
X_scGPT,44,paclitaxel,TCCSUP_URINARY_TRACT,316,0.2860870016332858,0.27457227585317756,0.4404945817474518,0.40078603991055733,0.07533708687723784,0.09364239613224166,-0.24750954146160084
X_scGPT,44,paclitaxel,TE10_OESOPHAGUS,219,0.3770345576501438,0.3624109557170486,0.44490957076102233,0.4953969852121903,0.15195996663886574,-0.157750810754329,-0.05217886059512759
X_scGPT,44,paclitaxel,TE14_OESOPHAGUS,474,0.319170955093136,0.31189714051079775,0.42933805336299313,0.45551548952919185,0.23157066536333076,-0.03877810576584341,-0.17666849828848816
X_scGPT,44,paclitaxel,TE1_OESOPHAGUS,206,0.41899902747281936,0.40447400315963977,0.5029043848901975,0.5479670472044349,0.21901388874589464,0.10152306562489002,0.03212301479049497
X_scGPT,44,paclitaxel,TE6_OESOPHAGUS,551,0.47768728733589394,0.4728954275866819,0.6472102687182394,0.6417272315454942,0.09316987439294706,0.10700002397742743,0.035533312904551424
X_scGPT,44,paclitaxel,TE9_OESOPHAGUS,248,0.4279289657604656,0.41610931629270664,0.5113212416074117,0.5616073651826092,0.2616237445537668,0.11897052732079072,-0.19322856247128878
X_scGPT,44,paclitaxel,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.47045130371924293,0.446380908433754,0.4363279898512283,0.35581645225932124,0.21312420712720564,0.020670712136159584,-0.29173113853017346
X_scGPT,44,paclitaxel,TOV112D_OVARY,78,0.262392725664763,0.21116999828037164,0.3260157563955032,0.33176524157961146,0.28909065617926377,0.05945990376769904,-0.10150865615245061
X_scGPT,44,paclitaxel,UACC257_SKIN,239,0.18713465775228533,0.1696911954722915,0.37672638092894056,0.3609693944828097,0.08377430470095988,-0.03906740840953465,-0.03220662095065073
X_scGPT,44,paclitaxel,UMUC1_URINARY_TRACT,197,0.2145384366393004,0.19397661560891566,0.2951194321752698,0.2771335145460483,0.3696213141463323,0.09141875455983378,-0.09486116065408992
X_scGPT,44,paclitaxel,VMCUB1_URINARY_TRACT,478,0.27343433876626966,0.26573766862608184,0.3794472795898807,0.40439532258426436,0.18744089747336062,0.01940656017301903,0.0406466723064372
X_scGPT,44,paclitaxel,VMRCRCZ_KIDNEY,300,0.5158646465218234,0.5076310520749157,0.5539976735289612,0.6122284215607472,0.3774935277058633,0.04690664626951537,0.05013045732412684
X_scGPT,44,paclitaxel,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.3564001780574485,0.35119305975694237,0.40999568922051965,0.4380154985965675,0.27281600534406725,-0.03421746217807752,-0.06148237781635668
X_scGPT,44,paclitaxel,ZR751_BREAST,309,0.35731709530290867,0.34671176684256066,0.5649431685820204,0.5188069613088354,0.05347249055360548,-0.0977458762186268,-0.08752765668115821
X_scGPT,44,gemcitabine,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.23455069310887566,0.227075602221267,0.372248053217904,0.4304137038424962,0.14315914734067484,0.2050601951542692,0.07549822458764849
X_scGPT,44,gemcitabine,8305C_THYROID,459,0.39638563100648916,0.3897232207526976,0.5529277744893286,0.5882661822096665,0.14373587673155455,0.05052204648341899,0.00524533117966954
X_scGPT,44,gemcitabine,A204_SOFT_TISSUE,250,0.45168912425277497,0.44045324565139743,0.5889275668410694,0.5805276675953578,0.19053808860941776,0.052162726756159614,-0.17990649046675655
X_scGPT,44,gemcitabine,A2058_SKIN,294,0.1773063017966109,0.163023425091691,0.28815158267547264,0.3155934146329532,0.08301224348129951,0.0443614436242958,-0.0032918507097824327
X_scGPT,44,gemcitabine,A375_SKIN,593,0.23881042210492076,0.23232669486560997,0.22262250890071458,0.10200680338287321,0.2855847569169661,-0.16936927128123547,-0.24456702744794137
X_scGPT,44,gemcitabine,ACCMESO1_PLEURA,162,0.27195493510929003,0.2486201573884339,0.1909207534707668,0.2706607108931217,0.34747749311633014,-0.008223761972570309,-0.15541944224922333
X_scGPT,44,gemcitabine,ASPC1_PANCREAS,290,0.37433244265316024,0.3633171687562088,0.5211560416056537,0.5501604516473925,0.1846879970281331,0.0932974494154515,0.12217490791025563
X_scGPT,44,gemcitabine,BCPAP_THYROID,152,0.33033879248206455,0.30740518948487494,0.2747934307916265,0.3026687523040358,0.22518264886993486,0.14187701668238187,0.13249725555427022
X_scGPT,44,gemcitabine,BFTC909_KIDNEY,379,0.41451805087564353,0.406669767375317,0.5492533112141329,0.592346864100342,0.024075580331655872,-0.02094646611336256,-0.04847426726071178
X_scGPT,44,gemcitabine,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.3262836644738305,0.30204926391533526,0.10068306239481178,0.15837694531786564,0.4029247362620059,0.2441118842866614,-0.2803562835282752
X_scGPT,44,gemcitabine,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.41161200235689543,0.3973307402781793,0.41872863448692255,0.38206529354163143,0.15603034283677564,0.1575049339355191,-0.4550308331494554
X_scGPT,44,gemcitabine,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.2506834276697907,0.23520168030759636,-0.009551855062931625,0.009518431561376784,0.36899852249536214,-0.03579216642172793,-0.26154775724426554
X_scGPT,44,gemcitabine,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.4696031416898676,0.43424335113585877,0.010704607046070461,0.04768599288160682,0.6806910569105691,-0.05858175248419151,-0.3125582235721878
X_scGPT,44,gemcitabine,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.3667189119844019,0.35541032112698046,0.2906219045708956,0.34758966500123617,0.3146894184121398,0.15491944092781093,-0.33648744466464464
X_scGPT,44,gemcitabine,BT474_BREAST,125,0.3850369445970169,0.3591981607565554,0.32767792270072865,0.3032746845721858,0.4540829493087557,0.09505420147966435,0.0032381400053172068
X_scGPT,44,gemcitabine,BT549_BREAST,266,0.2847194009780095,0.27096400484297123,0.27034336068551856,0.34386833828842905,0.4128343967827136,0.005781710463144575,0.005621657120056492
X_scGPT,44,gemcitabine,CAKI2_KIDNEY,278,0.5034485764830383,0.49432079296250586,0.5388610325938951,0.5665419170673058,0.17212818774909033,-0.00940357060327811,-0.1809565088202315
X_scGPT,44,gemcitabine,CALU6_LUNG,258,0.34839917332486925,0.33547058549401354,0.4347912520683598,0.3959749892004857,0.18967343055660854,-0.08558212953884009,-0.1896094245013282
X_scGPT,44,gemcitabine,CAMA1_BREAST,291,0.4806630830666615,0.4715519090853749,0.15231948442888618,0.11802658551704724,0.49458628968244317,-0.023229273725475813,-0.49623505985430477
X_scGPT,44,gemcitabine,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.18925360725489737,0.15733445793422407,0.28021036308546127,0.324043633619446,0.1198263637383826,0.13725955285042452,0.11978825938872252
X_scGPT,44,gemcitabine,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.5402302507286315,0.530651714285478,0.5997833633101101,0.5933213736294151,0.06611342078057647,-0.031953823921286435,-0.24322042761907334
X_scGPT,44,gemcitabine,COLO741_SKIN,329,0.36337512334838507,0.3535202490968121,0.10092601555189917,0.06601502894169127,0.5102912137162268,-0.0461407235457261,-0.42047024065548316
X_scGPT,44,gemcitabine,COLO792_SKIN,271,0.27704459762176903,0.2634039296523685,0.1232939980506767,0.06942595191721766,0.2759200974362685,-0.3162991872111073,-0.42255774965251197
X_scGPT,44,gemcitabine,COV434_OVARY,88,0.44699455763390605,0.4132747135871929,0.5060758691134515,0.5634204652077487,0.09078581240533973,-0.21589873419604877,-0.26763353942968104
X_scGPT,44,gemcitabine,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.26207902753255097,0.23857835961957485,0.048985540980154174,0.0727386086144866,0.33104172555017986,0.11206772334466049,-0.2933018732659887
X_scGPT,44,gemcitabine,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.38840294261595365,0.3768633754955,0.33302251376769443,0.3747097550670603,0.24236427658394233,-0.11440819888859514,-0.2795653282168242
X_scGPT,44,gemcitabine,EBC1_LUNG,186,0.3655279597164519,0.3479037363752422,0.11869419877010008,0.0958698076543341,0.5512030920000559,-0.07352199328499044,-0.36933907724842874
X_scGPT,44,gemcitabine,EFE184_ENDOMETRIUM,86,0.46569381886054095,0.4322996825393248,0.345308740978348,0.4590876928156989,0.3602905797443275,0.06069211465070005,-0.08748567142732097
X_scGPT,44,gemcitabine,EFM192A_BREAST,333,0.28809401624272224,0.27720860364704525,0.2406974526029321,0.23876362366023152,0.21202986407517105,-0.12652434615406877,-0.39273818664801496
X_scGPT,44,gemcitabine,EKVX_LUNG,146,0.2792526942821173,0.25351171907790715,-0.0470400422624092,0.04499076469914964,0.4149325672640337,-0.06447178407667906,-0.17928352528473263
X_scGPT,44,gemcitabine,FTC133_THYROID,140,0.23807108947819944,0.20964090624977405,-0.08759950886593078,0.01144087949591507,0.3301742800288645,0.19115302782190818,0.12754177153771182
X_scGPT,44,gemcitabine,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.5743330642393714,0.5628285524620571,0.4131796006043717,0.31908679802069795,0.5968724166437035,-0.1700411830940129,-0.09672106796201621
X_scGPT,44,gemcitabine,HCC1428_BREAST,127,0.440046256406885,0.4169076719608885,0.4606182039745032,0.5194764108089852,0.06004522872140982,0.14135774441657134,0.012900825635610545
X_scGPT,44,gemcitabine,HCC366_LUNG,202,0.46296021019494016,0.449260215557056,0.38521847185086133,0.38018313334466397,0.22036163619302887,0.15647444045237932,-0.36088274293973704
X_scGPT,44,gemcitabine,HCC38_BREAST,200,0.6173197102614141,0.6074568161959866,0.6665761644041102,0.6998526207677681,0.3310927773194331,0.09763656334915917,-0.13395880342996055
X_scGPT,44,gemcitabine,HCC56_LARGE_INTESTINE,99,0.36820351351425706,0.33423596047738924,0.4373654916512059,0.4431148093710388,0.17986394557823127,0.05147820494212904,-0.29757233370792135
X_scGPT,44,gemcitabine,HDQP1_BREAST,64,0.45389954368991703,0.4068219181459444,-0.07852564102564102,-0.14267399267399264,0.6328754578754578,0.0420105541528686,0.0522447858375433
X_scGPT,44,gemcitabine,HEC151_ENDOMETRIUM,250,0.4439657884387791,0.4325716447592458,0.5768810208575004,0.5592096370377265,0.17892651082417316,-0.14243094975010348,-0.24734262489042336
X_scGPT,44,gemcitabine,HEC251_ENDOMETRIUM,107,0.28282800503454253,0.24732444092734174,0.31996688798585354,0.3076331521814909,0.4906835948980192,-0.022267449407790206,-0.17388791332524245
